PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,income
0.7673680417670188,1.2437624276631472,-0.1543299949200414,0.2017881206447741,-1.0275889719746067,-0.2918634250784411, <=50K
-0.19748870818101352,-0.8615989229198783,-0.06667177649857807,-1.0313870003654713,-0.048990874614537515,0.000964133061156044, <=50K
-1.397664811812281,0.43880250399822374,0.2806911391027655,0.837490828548701,-0.026642796174332496,0.16702188073797788, <=50K
1.416212921996317,0.06348889465709959,0.42086772306820946,0.8872647775156499,0.9929377357176155,-1.739829505120523, >50K
0.603978510159739,-1.4200515703715926,0.20335460614504847,-0.2437730475215792,-0.050930517560862934,-0.12202817121408878, <=50K
0.5544530925183239,0.8379914589396823,-0.33812179971235473,-1.1392446107930385,0.24356172856459885,-1.0001273785927118, <=50K
0.7832953459362472,-0.3480557375445985,-0.11718290548999728,-0.6270701522487548,-0.41089194985307803,-0.21330121814220665, <=50K
-0.4840832596098501,1.0775875665633263,0.1159196194337444,0.64258380950164,-0.2273593930220299,-0.30504890506311366, <=50K
-0.4675951981008058,0.3567959387088836,-0.43081443017434784,-1.3101023881622753,-0.785830234106902,0.45070870633443, <=50K
-2.1699934230830933,0.730319753187598,0.020127892955774718,0.037049289678363934,0.091112393630645,0.44567697004836354, <=50K
2.8888379546120633,1.0682117567687979,-3.958333776807021,0.03608896281661593,0.7798212563005917,1.3387488914198367, >50K
1.3969834089516273,0.6451295070697305,0.1209813607386037,0.4349607972525184,-0.22558936729054876,-1.1682188404421439, >50K
0.9367086016517789,-0.6496177621184757,0.058638996991589434,-0.16163014076127324,-1.3061944793137235,0.21698251162494273, <=50K
0.37875224552369163,-0.4240919210272782,0.2804185903960492,0.49858497846992195,0.01640295192288639,-0.38599174174801926, >50K
-0.5824662965192344,-2.4740645619423645,0.6924776153765811,0.8934809570072868,-0.3458039247916229,0.8722788196308127, <=50K
0.46618856028223815,-0.12552649705518096,-0.25151837901744756,-0.9052365126519395,-0.7129265616359426,0.11938676445271063, <=50K
0.5345748174742203,-0.7858078876476917,0.15831392384289023,0.12186285232167937,-0.8345604872140093,0.22723315663179894, <=50K
0.015786778481568665,-0.22675449711007692,0.5837761640262331,0.2730236853492126,-0.3351635243548205,0.7214148888518419, <=50K
0.8405846048903982,0.8548310670492926,-0.2425922106755259,-1.058235326821791,-0.6029700487185697,-0.04600144585571259, <=50K
-1.4569037849390774,-1.2439444589217985,0.6536152208936024,1.2342214468328194,-0.14752429762126693,0.7100854048242861, <=50K
0.515908342953136,-1.1872428745458148,0.19191596835635832,-0.09986683426111741,-0.2705543805580085,-0.0025681462008963507, <=50K
1.7522764368492663,1.1198781599622385,-0.3627878986155051,-0.7595991112989866,-0.3334755526205913,-1.109370280557923, >50K
0.22459361371313896,0.48234607671527263,-0.15758519289993997,-0.1716956707644837,-1.6054740939706218,0.4465304067283924, <=50K
0.0930759348472779,-0.7140415149826169,0.14196259515522122,0.07759908292173534,-0.5638102284021806,0.27674082636981767, <=50K
-0.9011847440933727,0.5934155265893475,-0.08573280901206465,-0.3108330368776125,-0.17064156965885266,-0.04097984718195666, <=50K
0.1125884802202091,-1.054723214616917,0.16479741122463637,-0.3898443783827819,0.2613872241051947,-0.2913556530680896, >50K
1.1940542715665052,-0.6362045789311443,0.2289142200423332,0.3116621723457753,-0.4762456196958102,-0.36397314241921397, >50K
-0.9717052306285983,0.7513749788310348,-0.026764090303627856,0.07395151956158223,-0.37699089339862796,0.20563820011001, <=50K
-1.3258887111132347,0.960654971498795,-0.35230508477106637,-0.825526931895164,-0.5054071298322032,0.5161142416035382, <=50K
-0.49456285764125585,1.5251256052556175,0.08732820532904556,0.5370355312993175,0.4720682346299217,-0.9345550580170787, <=50K
1.822402855732457,1.170080097573475,-0.08979313267209191,0.577060081763054,-1.96950519962463,-0.2000883701999419, >50K
-1.0157494299746077,0.8644873014818073,-0.004941171238987904,0.252208455713835,-0.5076041413254562,0.2279548156881118, <=50K
0.846733255185241,-2.00459403830853,0.09979406009233026,-1.3854601656920253,1.6909365948690323,-1.197535780207859, <=50K
-1.2003022638384735,0.2882565050353278,0.14029589303325157,0.39570223915086605,-0.4902501954273654,0.4916747135432417, <=50K
0.8648815173687704,-0.04725683447992837,-0.3644220398249141,-1.2484812915317345,-0.6060613201739997,-0.15793139915446802, <=50K
-0.7370808844411664,-2.941446425655783,0.48853029144605514,-0.7125081268769606,2.4794066130799144,-0.6696059410262103, <=50K
-2.86128758655613,0.3719159787475064,0.28147268679513404,0.5516462227401298,0.7364925694415992,0.42227843740037, <=50K
-0.6944529751279266,-1.707835034306967,0.2850823244229751,0.1356938184373785,-0.8989746306367808,1.1677436681221494, <=50K
-2.012129586733726,0.8963970503514083,0.611578986834504,1.9929954128471616,0.5893383640879781,-0.14901797306079156, <=50K
1.1609893631898716,0.0865676334054176,0.25809412609663646,0.5067940680368589,0.5498535179336672,-1.284936345475735, <=50K
-0.003225939841189141,-0.9460365494945778,-0.16389802181012542,-1.24942286054754,-0.3064412960624852,0.21243299855446732, <=50K
1.1818584350034815,-1.513096190218972,0.29864149166841686,0.0819433305583636,-0.37717232606820755,-0.19920500783730552, <=50K
-0.10348050778344693,0.1461703601217171,1.6631339860239238,0.7285416186572713,1.288633828808772,0.6293408260284566, >50K
-0.6400638003210973,-0.6793662000040436,0.5555618280946264,0.7775872180761069,1.1034806964027213,-0.7372270798117166, <=50K
0.4903343688465009,-1.0722897493113717,0.48013222885230605,0.7651590586569275,0.22657991140567346,-0.43733791523005194, >50K
1.230078881589665,1.1582836113513066,-0.08079680919909447,0.26089633712834914,-0.6323753254147851,-0.7473387989784923, <=50K
-1.2998121742578124,-0.9027688605368779,-0.06717856131556675,-0.686322361374202,-1.0885464999393046,1.3385875459840928, <=50K
0.6854404174912265,2.1322349743144744,0.21799696998966844,1.1525788990001005,0.7334679316709437,-1.9416082269501094, >50K
1.1250056473940677,-0.6626608705493064,0.3293037081037969,0.37440402003282947,0.4808711472523038,-0.9878054185703606, <=50K
-0.6608085724214131,0.20381143100792212,0.26520998948571595,0.49827227907911703,0.3352730263156585,-0.4526428643434765, <=50K
-1.530042152927464,0.3695290524136775,-0.0028899993800269577,-0.40208958910916986,0.7429492043069166,-0.25198745706888315, <=50K
0.0013688403710305768,-0.14910560858201452,-2.9810002211678643,0.33098680084302384,1.2382722611216632,2.0924788564366006, <=50K
0.7686966875785356,0.7818080555594275,0.0007213839385834693,0.21869209655450014,-0.010360508743995338,-0.8594089791943712, >50K
-0.21979282917495238,0.5974033004684168,-0.19417814741881478,-0.3404921711723313,-1.139636770207877,0.365463935875116, <=50K
3.5331184396701825,1.1458668419026048,-3.58470086272884,1.3514267957907684,1.0528883686313364,0.7882190682152228, >50K
0.5153415122477077,-0.14018827288000252,0.18231888933863755,0.49535692627005606,-0.6806923800037687,-0.05220702874957778, >50K
0.27665354964258276,0.1759901092751932,-0.0738908541598484,-0.6566546002380687,0.37032908261327974,-0.8210117335549869, <=50K
-1.0261446227683602,0.1328149233167305,0.24902791458691184,0.566838993080763,-0.14985648733464293,0.1802851798834575, <=50K
2.4510233732568523,-0.8666760122344009,-0.04497371162173975,-0.9852011545334349,0.6679661304690264,-1.6077712450204698, >50K
2.4566345769642988,1.0872621411126056,1.247861531358551,0.21164702940939445,-0.25969526321736863,0.49217122711180267, >50K
0.9063193694983867,1.13571216919767,-0.3046797336071219,-0.8132459543818643,-0.12370292551744166,-1.0287707973455025, <=50K
-1.447501772574077,1.1435760040548977,-0.1489277783840547,-0.15565654171728105,-0.4396493388338871,0.3308594162261698, <=50K
-0.8014987971456953,0.04329709556341379,-0.14289000450512623,-0.5072778434733761,-0.8359897606358349,0.6323181214368592, <=50K
0.1506037549843206,-0.10382570991729712,1.139416617693046,1.2117142255561948,0.29525862162303024,0.5115419474065973, >50K
-1.2329318516542571,1.3733754791624446,3.0605336118550834,0.17860570015004995,1.8807526433861859,3.4002921279350744, <=50K
-1.3000052903625072,-0.21944014625989378,0.1793518016960388,0.3027220497315418,-0.5525556842053166,0.7406530832255077, <=50K
-1.070844221945845,0.2544085537880947,-0.0027448319237772913,-0.21038186270484394,-0.1579064679607271,0.1363618145341429, <=50K
0.3139842550632599,-0.9525132462159911,0.09324019085836534,-0.24709620096828075,-0.48798950320076434,0.20297503317180454, <=50K
-0.6321303689711963,1.94518790819133,0.3738806417009585,1.781264004427596,0.4084864935809596,-0.9688869252178128, <=50K
1.3416140808176422,0.9261489583003152,-0.4652783963882451,-1.192618668458045,-0.3768453212324399,-0.758614744508766, >50K
1.949839344045586,-1.1586351663860683,-2.7166495261406944,2.720412491339531,1.821136223671095,1.5009462836125431, >50K
-1.2414100396912928,0.6467003032982508,0.7268832880780874,0.8986187098424027,1.401585279986888,-0.3295343520568007, <=50K
-0.9484623567744642,-0.07078346682846895,-0.16425027159527225,-0.8342319438606544,-0.4399874722483524,0.45871408592070206, <=50K
0.5225199436419198,-2.2616564725383816,0.3215209813742728,-0.053021574582168454,-1.0014828464824679,0.7712504773430428, <=50K
1.230354648327028,-0.801436630856467,0.5539068928947437,1.128898599512251,0.058836918681495605,-0.7838452500201716, <=50K
0.8825396620579075,-0.5632644687243061,0.18843936285802454,0.08659361925080256,0.14616319577991324,-0.6647400603110291, >50K
1.3857731090310148,-0.7519017671524583,0.4246165740117508,0.9005848890835699,-0.52059230305627,-0.4899203973609702, <=50K
-1.0069895147818737,0.33965024724240944,-0.18268997717828345,-0.42254933602608014,-1.0642046636307216,0.8070541636927374, <=50K
-1.4880262514484923,1.0920468139384534,-0.10744919961759673,-0.0868528440767098,-0.3654781199446258,0.30502767583941603, <=50K
1.8346450199212854,0.6320317738894443,-0.16947916528945645,-0.10016829625374679,-1.3516286247603722,-0.42232048849953036, <=50K
-0.10075706775266176,1.3442351973241107,-0.47216053065703395,-1.040875119633034,-0.5649286091789558,-0.16860791329230904, <=50K
0.9699302233931549,1.2326273910319674,0.09016591667448007,0.8254977222491671,-0.4986008696719646,-0.794488138302759, >50K
-1.6648368683237278,1.1217191026895457,0.2006057048412465,0.8801403661659819,0.008907605716197609,0.10976639251409731, <=50K
0.5983519707113185,0.6392047154794743,0.13896583275636437,0.26401121821755097,0.7440904507252474,-1.3448693932778633, >50K
-0.9423437690235472,1.0268867496680054,-3.535173716274874,-0.010412572862000667,1.5565849676094576,2.2969226512130896, <=50K
0.4443135126982095,0.42534541012836846,-0.20918478742065238,-0.5142898476027364,-0.5565766126292735,-0.16532417472766975, >50K
0.12336694531958871,-0.713974377582534,0.05859352257117549,-0.23384918178798753,-0.5136857595490685,0.2584559980500996, <=50K
-0.43086733993931,0.16440828211540065,0.5131732033627092,1.340609753329765,0.414932393167414,-0.6272778411034231, <=50K
0.18960538875119354,1.3402468114154433,-0.44788643125373984,-0.7674678192080249,-1.5866652785048418,0.2411547088454507, <=50K
-0.32901959488089255,0.42497902446774133,-3.6234128083742116,-0.11812704191925548,0.7396657205831257,2.762719548781314, <=50K
0.30595494672955437,-0.778674290692499,0.40001291414906603,-0.46842018044419415,-0.09763984481045421,0.55202532656962, <=50K
1.1155571861338454,0.8157692355437026,0.12659830435050334,0.7268856482818697,-0.4477744521721285,-0.7901485385626656, <=50K
-0.04471815415654005,0.25925410458938797,-0.17067950069830984,-0.9533700242272347,0.4907351294458711,-0.7736952174349976, <=50K
1.2003268554302813,0.7315757276776722,-0.26796830422403345,-0.6699821860476969,-0.16265742230321117,-0.8440924828463751, >50K
1.331656750404367,-0.9854239361762027,-0.0037362118483399366,-0.26228219504546635,-1.73896558504811,0.5390684816460048, <=50K
-0.610884262891086,0.610305207720952,-0.16306125086526976,-0.5251509583761239,0.01348770888825452,-0.16896329930505305, <=50K
-1.7225332970855358,0.6444524820594193,-0.5366724706694557,-1.6543528010720663,-0.09620457981763439,0.6012706940364795, <=50K
0.7661360301525972,-0.9153298869316882,-0.057345575542334805,-0.7460023275363565,-0.36878005957281923,-0.084967391915821, >50K
1.1864216589210415,-1.8745075929838801,0.0669109627052604,-0.8897925887723902,-0.18897876356330956,-0.12527391985682632, <=50K
-1.2611521449737098,0.9171797989486608,0.004719732947187658,0.13482789822648644,-0.12741089506546208,0.0658664936258522, <=50K
-1.8320695234061724,1.0670705336868471,0.22621719067939994,0.8852421935400948,0.283275614541883,0.04448361725538842, <=50K
0.5923782698337086,0.5028725450065117,-2.917243020561994,0.5698810399133002,1.7415204412879344,1.1372492124383788, >50K
0.8026765667466504,-1.2327012213907238,0.01126032983436089,-0.9916930326676852,0.3026075280556829,-0.5633328608307002, <=50K
-1.5454079945306314,0.05239018629081032,0.02224886471126078,-0.37485720121259014,0.30709591472422604,0.1506552334611547, <=50K
-0.9344346991702394,0.19071013554977984,-0.04204167580456843,-0.24889816162911255,0.16505727066438908,0.10127809066623096, <=50K
-1.2849761294600899,-0.516321243572655,-0.14919046368961042,-1.2493917230735443,0.5515913715479283,0.0997036919941705, <=50K
1.8739847132039118,-2.132155104736535,-3.537777559805078,1.5203393870193245,2.1633145923523336,2.287067168380014, <=50K
-0.291785230217315,-0.11355803651638689,-0.014342928202424898,-0.5670479616881174,0.268516846868233,-0.4249369642984214, <=50K
-0.23328895434058647,-0.32271951568371515,0.059634348504336125,-0.4997392600323337,0.4860407262542408,-0.5595523184537577, <=50K
-1.0716420270126839,0.15621715032226746,0.04810531190605295,-0.1196355016490011,-0.12129897547896062,0.13147780595677214, <=50K
-0.228501126806758,1.3845466400504258,-0.29703991861348134,-0.6525936289640502,-0.008889033956847571,-0.5957093353450107, <=50K
-1.6093893155032721,0.5819319848161219,0.2812739116460472,0.9662700784477897,-0.1525362067960175,0.3498248894705243, <=50K
0.2314430697265217,-0.8872154694148641,0.40461422450520496,0.4784122400765041,0.1604810551106612,-0.4367880241707802, >50K
0.6954935078895825,-1.1129063814948117,0.31122903448691025,0.38362154620112626,-0.48540965740242004,-0.013209498404941235, <=50K
-0.4348588481595076,1.762545071028035,-0.19164236688497102,0.04329907556836911,-0.32184649534552084,-0.40932378574621586, <=50K
0.08935188444035204,-1.3049869281313158,-2.395743199327423,2.1902914790137635,5.449838479942184,-0.17028939269303336, <=50K
0.04092737971765888,0.13067508469093395,0.17389196831187467,0.7243909290306109,-1.5700820160262017,0.534803712951095, <=50K
0.7095470654165738,0.8165256195147168,0.05948605957124914,0.32142312771832876,-0.2585531757089346,-0.8031650615528289, <=50K
-1.2026291982170625,-3.579447826243148,0.19718756134509335,-1.8203302748332852,1.1119785270307025,0.5146637114372482, <=50K
-1.4640214685118451,0.4839337420108949,0.16319153369266234,0.41423674041647457,-0.16493254074838945,0.24876703838683692, <=50K
0.6947814665735208,0.7646737111713643,-0.4564343610767545,-1.5715635572221376,0.150670799897232,-0.9328222998772463, <=50K
-1.0829667246270855,0.27628744595009913,-0.24590809020043478,-0.8802096965572228,-0.6313235635144268,0.5480988250786614, <=50K
1.322415275237635,0.44368093704440287,-0.028701177394918054,-0.1318230123162052,0.2042608445013024,-1.1280445025244237, >50K
-0.6871529590743589,0.1554484595767587,0.0747274313639733,-0.12243560983946261,0.10236478773049008,-0.2146251362699207, <=50K
0.11103372129673722,0.788852260958286,0.025710126063140184,0.1578519701872483,0.030551980979017346,-0.6611198042592376, <=50K
0.9648778982884718,0.5347327283227908,-0.3319170216096758,-1.1410721550966354,0.06001529567074616,-0.928521626619259, <=50K
-2.4022258751297785,-0.1555923550299297,-0.3889580471142738,-1.5686022118210472,-0.11370365512253774,1.1767685726864516, <=50K
0.2473660414500145,-1.0294416916567581,-0.3177109304212493,-2.316123476535613,1.553275098230918,-1.1253776973312328, <=50K
0.061824963024084446,0.28108758587336347,-3.741610078848717,0.8880160315292732,1.0612624083926927,2.816695405292995, <=50K
-0.13214776629363895,-0.3192561198653299,0.1261650227423029,0.2239312308975527,-0.597864369537494,0.29444969109648156, <=50K
1.8680072996629562,-0.830043430278888,-3.6561321935999764,0.5701796698097241,1.5637004832003571,2.0123486193753033, >50K
-0.1668975652436633,1.9071712629653546,0.40485426462787033,1.986155468972448,-0.09065875998578374,-0.9232077948685822, <=50K
0.711978451351394,1.0354126293629724,-0.24363417871984555,-0.3684125289209187,-0.37422024994635716,-0.5805736304283966, >50K
-1.6912881457552895,0.10269258895570602,0.16081672399597255,0.04321864812231762,0.7054224587106338,-0.05803201568337421, <=50K
-1.5093858935607498,0.6479874253687604,0.35915529041084,1.2648245682773522,-0.32300483584096074,0.35290441492465185, <=50K
-1.212168128790557,0.3530047879549709,0.8556595294745939,2.4485947240417265,0.6030137469182416,-0.4958845340361634, <=50K
-2.5017883545821533,0.391693158974833,-0.09642155423567968,-0.5661345972199914,0.6927133986561204,0.43085642443023836, <=50K
1.8868830558631293,0.93222305036034,-0.41096299730637836,-0.5748389976998806,-2.0209727898061796,-0.034830689753120245, <=50K
0.5029451973089052,-0.5472268958857025,0.14400274372076796,-0.02723019462523259,0.06790715148796145,-0.40258779444243287, >50K
-0.289613868843882,-0.1087002201310711,-0.17046455623310697,-0.988550237358427,-0.02649631020232619,-0.20827149776463547, <=50K
-1.1733133244796825,1.116958236758189,1.1353046107497804,3.7042620519729685,0.7950917003747755,-0.9673652657323601, <=50K
-0.7259579731260251,-1.9044178732197867,0.7781504097536754,1.4249621546102762,-0.21615803974806153,0.6618718332970777, >50K
0.5640027759394677,-0.4288765256089362,-0.2828505652882345,-1.103580987452385,-0.8431987343418739,0.2360101473723282, >50K
-0.27848261720917833,-0.37876499347549103,0.506735883320667,1.2352290564333759,-0.02250514331507727,-0.12200890063191946, <=50K
0.4108877474010682,0.8496790050928036,-0.30251505412765095,-0.9907204716849669,0.21251830741314776,-0.9378220947749633, <=50K
1.0752754798639417,0.3920794308072015,-0.215903710142191,-0.928457969619876,0.02027568361693584,-1.0640553605204548, <=50K
0.7812647548174638,1.3854954655609855,-0.4444307695020763,-0.8884658776468491,-0.7168977701411425,-0.5279753336561072, <=50K
0.7497430749282249,0.03605409582161789,-0.43109232147448096,-2.199766384978965,2.457274708196724,-2.049058267043307, >50K
-1.0107212710579432,-0.008538353092706888,-0.10079203897764091,-0.8777539981640174,0.6321446672455634,-0.3141093585822121, <=50K
-0.19595247595901952,0.22540614296026223,-0.01686134829161092,0.07067208976199675,-0.7237529645268947,0.2806322325021612, <=50K
0.5672062858872221,0.8085103685884139,0.8192495675872103,2.5648588045103127,1.1417782742810574,-1.76794531793904, <=50K
0.8571465755272992,-0.6871921551846449,0.025107714314962976,-0.325295309622536,-0.5363055983925281,-0.11655435117567106, <=50K
0.523553907414915,0.23131101911631968,-0.24788423403564677,-1.0319854356141551,0.7037638116465651,-0.9471396669350062, <=50K
-1.5905351522600508,-1.4118284286816238,0.4775129108703966,0.8627900665063117,-0.9262255992061363,1.4632161092205929, <=50K
-0.1918371757185941,-0.041064132131073086,-0.17334641912206916,-0.7310505248468964,-0.5301152830257265,0.13235156515044125, <=50K
1.484650182225952,1.8033346795337268,0.5620016819255644,-1.574453529900736,-0.20535580219919486,0.6015084343617789, >50K
1.0407111412197376,1.2966586039361796,0.29140921737575265,-0.751024261077728,0.15764126843094298,-0.14004471869098312, >50K
-0.7774278050448573,0.18458965658327614,-0.36254929334935637,-1.0927514991816056,-1.1056589310488312,0.8378182513363152, <=50K
0.33738206104708574,2.3473955043023587,-3.2768221290876185,2.2986700204263197,2.3879565863415544,0.8496669628132448, <=50K
-1.310758223283137,0.5305683569136693,-0.028866199470343,0.04475147488457727,-0.718034261537496,0.679243912128028, <=50K
1.6612224591225058,0.26054834177159514,0.21685972679457347,0.6359491948231777,-0.08571158907365793,-1.1555947746853656, >50K
0.18351203275396277,0.4389236746406986,-2.339776776978534,0.9259845122753405,1.6707013429833655,0.9053218922479651, <=50K
-0.6569455411890995,-0.49195120017871896,-0.2797709100569954,-1.5027797032470225,-0.1503320986098301,0.22818215776397022, <=50K
-1.9061874164469343,0.36008559181706795,-0.09435980503893113,-0.27982959070337493,-0.7998120818096861,1.0545305110887082, <=50K
0.8743159785564023,0.7940962137522581,0.368736055661429,-0.7522465974870021,0.28388405524164884,-0.010773120193085396, >50K
0.450468980327819,-0.30803382738139745,-0.18105421736538566,-0.5540374262037049,-1.930575174324363,0.7993028785038816, <=50K
0.7741374683676946,-0.7581261477165621,1.4814804423379033,-0.539778722116473,1.5448647227896917,0.6054737971804184, >50K
-2.8967639424129046,0.05072152663362048,-0.37394541885708066,-1.616893956543214,0.43216002853132274,0.9467229173861089, <=50K
0.38952872959014795,-1.023707349012575,0.20637025455877775,0.00892100000852436,-0.2229278322241695,-0.03845945741008556, <=50K
0.0598016937629162,-0.6899693169167266,0.2804660163204731,0.4847117131133421,-0.36645168437079106,0.1167831813254298, >50K
-0.8232649148841555,0.47303409536620045,-0.1413968276104024,-0.5737897004264585,-0.15481575161624073,-0.005212636603502788, <=50K
0.9889604716167342,-1.777940839891453,0.11178295460183789,-0.6916993903571058,-0.1831191412739607,-0.099652982696816, <=50K
0.10259544193779903,-2.672890461529672,0.43501060517780205,-0.060490163160406625,-0.3462360439059853,0.6787908140704216, >50K
0.2790427639841947,1.926843346611587,1.0188985196350884,3.7947276492238173,0.3789919174398829,-1.6458060570592583, >50K
0.09532262976860431,0.34546771638896717,0.2654092628044145,0.408114202017002,0.8733480698757987,-1.229889552251723, <=50K
1.2297928896139374,0.6711724900410683,-0.034598532038597425,0.1812310538924044,-0.6552608275589716,-0.6185285643398114, <=50K
1.8364608043298423,0.4352185674498676,-0.19035632995522,-0.3861824814859236,-0.9539443294533583,-0.6140074495933642, <=50K
-1.5772188971737064,-0.2679331723559513,0.36456999046060645,0.9070921607604625,-0.5419166471994111,0.7966947269369413, <=50K
-0.008192979017483575,0.005202808613599525,0.11753190070737767,0.30547864974535194,-0.4217331529034702,0.017997542258251842, <=50K
-0.5049715456758159,-3.177328748476016,0.6695756938290643,0.18509588968733756,0.21006682626172787,0.5431879761629035, <=50K
2.4044313463489795,-2.392707779622478,-3.9521212293427213,-0.08996091533516155,2.6203679323581226,1.797408247509919, <=50K
-0.16832574895020186,-1.543636463758537,0.24227105872246849,-0.4917728030505975,1.1245844982371085,-0.48397223504298387, <=50K
-1.6104488554410676,-2.719224282642988,0.42952074505109583,-0.3601488059987285,0.10375973464199542,1.0491374183338646, <=50K
-1.7443900575897624,0.8860334646442098,0.07391096456122474,0.42471537232175394,-0.41124892517798656,0.4940213882384163, <=50K
-1.2641018660291803,-2.3531936895994034,-0.13189036925000164,-2.407195935781144,1.6177700879205912,-0.060975990690887036, <=50K
1.667281638593872,-1.8022501875373333,0.48278371720973495,0.07192235468412322,-0.1861273429014257,-0.30199589686476247, <=50K
